ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
963,0,0,0,0,5,1144,0.12,0.133333,0,1,2,3,3,2,12,2,1,0
1707,0,0,0,0,9,372.6,0,0.022222,55.899789,0,4,1,10,0,7,2,0,1
5670,0,0,0,0,22,401.166667,0,0.013636,0,0,2,1,10,0,12,2,0,0
8461,2,30.75,0,0,150,4760.778303,0.012125,0.019069,0,0,8,5,10,7,14,2,0,0
1090,0,0,0,0,7,136.75,0,0.038095,0,0,9,5,10,4,2,2,0,0
8007,2,34.4,0,0,18,379.616667,0.035,0.059167,0,0,4,1,10,1,8,2,0,0
4801,0,0,0,0,34,606.785714,0.017647,0.040441,0,0.4,2,3,3,0,12,2,0,0
2554,6,57.25,0,0,36,1930.410714,0.0125,0.018083,21.395668,0,8,3,3,0,4,2,0,1
1628,0,0,0,0,31,1087,0,0.006667,0,0,2,0,10,5,4,2,0,0
3881,0,0,0,0,44,831.608333,0,0.013178,0,0,2,1,10,5,4,2,0,0
8747,3,171,0,0,31,441.136905,0,0.008824,0,0,9,1,10,0,18,2,0,0
1343,11,771.928571,2,214.166667,39,1022.474026,0.000833,0.012361,52.05165,0,2,5,10,0,4,2,0,1
5024,0,0,0,0,44,1151.116667,0,0.017829,7.529302,0,2,1,10,0,2,2,0,0
1589,3,275,2,97,34,670.422619,0.010811,0.029597,0,0,2,5,10,2,4,2,0,0
6646,6,112.125,8,224,114,3459.479978,0.001575,0.009848,5.648688,0,8,1,10,6,11,2,1,1
5575,5,34.442424,0,0,103,1843.759347,0,0.019613,0,0,3,1,1,0,4,2,1,0
2327,0,0,1,39.5,97,2811.47807,0.002749,0.015832,0,0,8,1,7,1,8,2,1,0
3955,2,91.65,0,0,11,553.343333,0.015385,0.02359,11.620635,0,7,3,3,6,7,2,1,0
8618,0,0,0,0,13,138.541667,0.023077,0.028205,0,0,9,3,3,7,8,2,1,0
662,0,0,0,0,1,0,0.2,0.2,0,0.6,2,3,10,6,4,2,0,0
4048,0,0,0,0,1,0,0.2,0.2,0,0,8,1,10,5,4,2,0,0
291,3,120.25,5,869,42,2066.927778,0.017391,0.048188,17.706848,0,2,1,10,2,7,2,0,0
200,0,0,0,0,1,0,0.2,0.2,0,0,1,5,9,6,12,2,0,0
7001,7,198.258503,4,492.9,81,2237.757205,0.007231,0.018204,3.026572,0,8,5,10,6,2,2,1,0
2785,1,6,0,0,53,2241.5,0.003846,0.026923,0,0.4,2,1,1,4,18,2,0,0
3919,11,498.9,3,147.166667,43,1090.060606,0.004082,0.011338,4.759935,0,2,3,10,2,3,2,0,0
5634,1,109.8,0,0,17,418.823333,0,0.001389,0,0,7,1,1,0,12,1,0,0
4669,1,0,3,80,125,3835.564121,0.022077,0.039946,1.002042,0,4,3,3,0,12,2,0,1
613,0,0,0,0,2,17,0,0.1,0,0,9,4,10,3,4,2,0,0
4697,0,0,0,0,22,1327.666667,0,0.032359,0,0,8,1,10,0,4,1,1,1
1250,4,56,2,120,36,998.741667,0,0.014736,19.447079,0.2,0,1,10,2,8,2,0,0
2241,0,0,0,0,3,22,0,0.066667,0,0.6,0,3,3,6,4,2,0,0
2861,5,154.2,0,0,12,269.535714,0.004444,0.006111,0,0,5,5,10,0,7,2,0,0
6280,6,51,0,0,26,536,0.007407,0.012346,0,0,2,1,10,0,7,2,0,0
6379,0,0,0,0,10,262.5,0,0.02,0,0,2,1,10,8,4,2,0,0
191,3,49.5,0,0,27,702.643162,0.015517,0.027155,0,0,8,5,10,6,12,2,0,0
4165,3,33.6,0,0,4,109.5,0,0.013333,0,0,7,5,10,0,4,1,0,0
4802,1,0,2,57.5,63,1980.238095,0,0.015025,0,0,8,5,10,0,4,1,1,0
2707,1,0,0,0,0,0,0.2,0.2,0,0,2,5,10,1,3,2,0,0
7778,0,0,0,0,3,1038,0,0.033333,0,0,0,1,10,0,8,2,0,0
7612,5,487.5,0,0,11,500,0,0.015385,0,0,1,3,11,0,15,1,0,0
3831,0,0,0,0,15,176.5,0.04,0.12,0,0,4,1,10,0,12,2,0,0
6048,0,0,0,0,91,2631.473214,0.002747,0.023321,0,0,8,1,10,0,4,2,0,0
4252,5,46,1,17,33,1540.583333,0,0.015476,10.844407,0,1,1,10,5,4,2,1,0
6690,1,6,0,0,16,608.833333,0.011765,0.026667,52.700521,0,1,5,10,0,15,2,0,1
2651,1,25.5,0,0,43,914.229437,0.013636,0.025763,0,0,8,3,3,0,8,2,0,0
4006,4,102.6,0,0,34,2633.4,0.018974,0.020989,0,0,6,3,3,6,7,2,0,0
945,0,0,0,0,1,0,0.2,0.2,0,0,9,4,5,4,18,2,0,0
8812,0,0,0,0,6,139,0,0.01,0,0,1,3,10,0,11,1,0,0
4896,0,0,0,0,8,846.6,0.022222,0.022222,24.617785,0,8,3,3,3,3,1,0,1
1959,5,85.666667,0,0,25,1194.5,0,0.007692,11.519231,0,2,1,10,0,4,1,0,1
641,4,92.1,2,28.2,29,852,0.00625,0.022396,0,0,5,1,7,7,3,2,0,1
6076,3,51,0,0,14,527.375,0.015556,0.033862,0,0,1,6,3,1,8,2,1,0
8852,1,87,0,0,38,1326.25,0.013158,0.028509,7.153421,0,2,1,10,0,7,2,0,1
3893,7,36.05,0,0,27,344.45,0,0.035714,0,0,4,1,10,3,7,2,0,0
4995,3,59.5,0,0,3,47.2,0.033333,0.05,0,0,5,3,3,0,7,1,0,0
3030,1,28,0,0,12,408.5,0,0.018182,0,0,2,3,11,6,12,2,1,0
4192,6,86.583333,2,160,41,1119.854167,0.004545,0.012045,27.039862,0,8,1,10,4,11,1,1,0
8772,0,0,0,0,8,148.75,0,0.025,0,0,1,1,1,6,4,2,1,0
8085,7,152.6,2,50.5,30,1089.285714,0,0.012952,23.598116,0,8,1,10,2,4,2,0,0
3185,0,0,0,0,1,0,0.2,0.2,0,0,3,1,1,4,12,2,0,0
439,0,0,0,0,8,856.416667,0,0.028571,44.561143,0.6,2,1,1,4,3,2,0,1
312,10,192.665476,3,211,153,3812.161753,0.003012,0.013769,5.914385,0,9,1,10,6,8,2,0,0
5313,0,0,0,0,10,305,0,0.02,0,0,8,1,10,0,11,2,0,0
8634,1,6,0,0,15,293,0.021429,0.02619,0,0,8,1,10,3,8,2,0,0
6887,1,0,2,10,69,1310.636905,0.01087,0.032793,0,0,8,1,9,0,12,2,1,0
8079,0,0,0,0,6,612.5,0,0.04,0,0,8,1,10,0,4,2,0,0
4956,10,706.556667,0,0,53,1572.816667,0.007018,0.024948,0,0,8,5,10,0,8,2,0,0
8736,10,293,0,0,29,1219.516667,0,0.015135,8.897595,0,2,1,10,6,4,2,1,0
7558,2,55.4,0,0,20,654.2,0,0.009524,0,0,6,0,3,0,4,1,1,0
5741,0,0,0,0,6,177.5,0.033333,0.044444,0,0,1,1,10,7,8,2,0,0
7673,2,58.5,0,0,11,1568.5,0,0.036364,0,0,8,1,10,3,4,2,0,0
1513,0,0,3,470,84,3882.025758,0.00491,0.020888,10.212298,0,2,1,1,0,8,2,0,0
8597,0,0,0,0,8,189.5,0.075,0.1,0,0,9,5,10,0,14,2,0,0
6424,0,0,2,48.5,59,2195.283333,0.009836,0.030601,0,0,8,1,10,3,4,2,0,1
54,0,0,0,0,62,4391.666667,0.003175,0.014815,0,0,3,1,4,5,8,2,0,0
2667,4,77.666667,0,0,8,159.75,0.016667,0.038889,0,0,8,5,10,6,4,2,0,1
3118,4,40.2,1,16.133333,9,229.883333,0,0.014286,0,0,7,1,10,1,4,1,0,0
2593,19,341.816667,1,51.4,429,9661.585763,0.003044,0.012547,3.459384,0,6,1,10,4,8,2,0,0
3310,0,0,0,0,27,263.266667,0,0.038519,0,0,3,1,10,0,12,2,0,0
8462,0,0,0,0,4,47.5,0.05,0.075,0,0,2,5,10,1,12,2,0,0
7347,0,0,0,0,11,0,0.2,0.2,0,0.8,2,5,10,0,12,2,0,0
714,5,41.7,1,114,401,14568.16201,0.006634,0.020149,3.546316,0,8,1,10,2,8,2,0,1
4050,2,270,3,228.5,13,2451,0,0.021429,42.221505,0,8,1,10,2,4,2,0,1
7450,0,0,0,0,9,386.25,0,0.022222,0,0,9,5,10,1,2,1,0,0
476,3,31.5,0,0,2,48.5,0,0.05,0,0,8,3,3,0,4,1,0,0
2770,1,383.8,0,0,11,92.4,0,0.016667,0,0,4,1,10,4,4,1,0,0
8820,9,179.378571,0,0,8,131.978571,0,0.0025,0,0,6,1,10,0,3,1,0,0
4599,2,70.6,0,0,27,213.015714,0,0.007407,79.513027,0,7,1,10,0,12,1,1,1
8571,0,0,0,0,16,2214.666667,0,0.003922,92.904179,0,7,1,10,0,4,1,0,1
1093,7,117.666667,0,0,74,1540.290115,0.006173,0.016238,0,0,5,1,10,3,8,2,0,0
6090,2,20.5,0,0,21,719.738095,0.004348,0.010435,0,0,1,1,10,0,12,2,0,0
1755,6,155,0,0,84,2566.220887,0,0.007576,16.563145,0,1,1,10,3,4,2,0,0
222,6,93,2,23,37,783.875,0.003409,0.03171,0,0,8,1,10,0,15,2,1,0
4693,3,31,0,0,58,1400.438961,0,0.005951,0,0,1,1,10,0,8,2,0,0
1066,0,0,0,0,7,126,0.028571,0.057143,0,0,1,1,7,5,5,2,0,0
3945,0,0,0,0,1,0,0.2,0.2,0,0,9,5,10,3,8,2,0,0
4281,5,102.533333,0,0,74,2396.690316,0.002699,0.02035,15.033281,0,1,1,7,1,8,2,0,0
7247,0,0,2,86,5,86,0,0.057143,0,0,8,3,3,0,12,2,0,0
3470,4,55.575,0,0,4,42.575,0,0.011429,0,0,8,3,3,0,11,1,0,0
5455,3,19,0,0,53,2544.166667,0.006173,0.016049,0,0,2,1,10,6,4,2,0,0
1468,1,32.2,0,0,17,876.428571,0,0.004063,0,0,4,5,10,0,12,2,0,1
2085,11,280.336667,0,0,20,337.853333,0,0.016296,0,0,6,1,10,5,3,1,0,0
4179,1,0,0,0,7,174,0,0.05,0,0,8,0,10,6,18,2,0,0
2971,3,67.75,0,0,2,19.25,0.04,0.053333,0,0,9,3,3,6,18,1,0,1
1689,6,145,0,0,13,644,0,0.013333,0,0,1,1,10,0,4,1,0,0
3586,2,15,0,0,33,2081.5,0,0.017143,0,0.6,2,1,4,0,12,2,0,0
3552,0,0,0,0,87,1197.700198,0,0.002353,38.000639,0,8,1,10,0,4,1,0,1
4137,1,0,0,0,31,1282,0.03125,0.05,0,0.8,2,1,10,1,12,2,0,0
8514,1,14.2,2,133,13,825.799048,0.04,0.041667,14.839782,0,8,5,10,2,4,2,0,0
3086,0,0,0,0,150,3147.584294,0.005548,0.006061,0,0.6,2,1,10,8,2,2,0,0
6139,0,0,0,0,38,1035.935714,0.037895,0.052723,0,0.2,2,3,3,0,8,2,0,0
7738,0,0,0,0,34,538.48,0,0.005882,5.86044,0,6,1,10,3,4,2,0,1
7485,0,0,0,0,7,70.4,0.114286,0.128571,0,0,4,5,10,2,8,2,0,0
535,0,0,0,0,6,161,0.033333,0.1,0,0,8,3,11,0,15,2,1,0
5933,0,0,0,0,23,1166.333333,0,0.028261,22.299391,0,2,1,10,1,4,2,0,0
522,0,0,0,0,2,0,0.2,0.2,0,0,2,5,10,2,12,2,0,0
5357,0,0,0,0,8,135.25,0,0.05,0,0,8,1,10,4,8,2,0,0
2124,8,820.8,1,29.5,59,1609.313889,0.010448,0.030795,12.440307,0,2,1,1,2,4,2,1,0
6451,0,0,2,232.733333,23,1669.024978,0,0.016333,0,0,3,5,10,2,4,2,0,0
7074,0,0,0,0,8,758.166667,0.025,0.05,0,0,1,3,3,0,8,2,0,0
5557,0,0,0,0,35,1192.386111,0.005714,0.028571,0,0,1,1,1,5,4,2,0,0
1246,1,4,3,148.5,5,185.833333,0,0.01875,0,0,1,1,10,3,4,2,0,0
6100,0,0,0,0,9,459.830769,0,0.001587,0,0,1,5,10,7,4,2,1,0
8010,0,0,1,36.5,17,318.25,0.011111,0.05,17.96069,0,8,1,7,0,8,2,1,1
1195,6,32.5,2,62.5,80,1190.418903,0.005714,0.027421,7.530107,0.8,2,1,10,0,7,2,0,0
4124,0,0,0,0,25,1017.966667,0.008333,0.017361,0,0,5,5,10,2,8,2,1,0
2249,5,173.166667,2,24.5,30,1288.733333,0,0.013377,54.121714,0,8,3,10,6,4,2,1,0
4131,0,0,0,0,7,383.5,0,0.02381,0,0,1,5,10,1,12,2,0,0
3128,6,102.5,0,0,23,351.033333,0,0.015517,0,0,7,3,3,0,7,2,0,0
1886,0,0,0,0,3,26,0.066667,0.133333,0,0,2,5,9,0,12,2,0,0
8601,2,267,0,0,8,214.333333,0.04,0.055,0,0,2,5,10,0,12,2,0,0
5942,5,74.75,0,0,14,512.5,0,0.023529,0,0,9,1,6,3,11,1,1,0
2313,0,0,2,13,45,3740.291667,0.012766,0.041884,0,0,9,1,4,0,8,2,1,0
4752,4,64.333333,1,13,27,1433.916667,0,0.018227,3.691345,0,1,3,1,0,11,1,0,1
1228,1,25.5,0,0,10,361.5,0,0.02,60.013431,0,9,1,10,0,8,2,0,1
8955,0,0,0,0,9,140.2,0,0.044444,0,0,6,1,10,4,4,1,1,0
1275,1,57.5,0,0,23,914.333333,0,0.008696,23.183052,0,9,0,7,0,11,1,1,1
4269,2,37,0,0,7,139.333333,0,0.011111,0,0,1,5,10,3,11,1,1,0
4616,8,197.708333,6,130.516667,35,1359.771429,0.004762,0.018611,34.989926,0,8,5,10,0,15,2,1,0
2375,1,41,0,0,6,68.5,0,0.033333,0,0.4,2,3,3,0,4,2,0,0
6299,2,3,2,63.5,118,5250.891667,0.001626,0.014905,0,0,8,1,10,0,4,2,1,0
4246,8,115.2,1,11,18,436.6,0.008696,0.008696,0,0,8,1,10,3,4,2,0,0
326,0,0,0,0,1,0,0.2,0.2,0,0,0,1,8,0,4,2,0,0
2572,0,0,0,0,14,803,0.046154,0.05,0,0,2,1,7,6,12,2,0,0
2695,4,112.875,0,0,6,134.675,0,0.037037,0,0,8,3,10,0,4,2,0,0
1620,3,37,0,0,21,1231.5,0,0.016,0,0,8,1,1,4,11,1,1,1
3939,0,0,0,0,7,380,0.014286,0.074286,0,0,2,1,1,3,8,2,1,0
2012,0,0,0,0,1,0,0.2,0.2,0,0,2,1,10,0,12,2,0,0
4948,0,0,0,0,27,1544.533333,0.048148,0.080247,0,0,3,3,3,6,12,2,0,0
1760,2,10,1,19,24,845.833333,0.004,0.022,0,0,9,3,3,2,12,2,1,0
2995,0,0,0,0,12,218.5,0,0.045833,0,0,1,3,3,2,4,2,0,0
4417,0,0,0,0,13,208.833333,0.030769,0.088462,0,0.4,2,1,10,1,7,2,0,0
5684,0,0,0,0,7,357.75,0.014286,0.077143,0,0,8,0,3,2,5,2,1,0
7285,9,399.8,5,923.9,115,7243.649316,0.003226,0.018929,3.58544,0,5,1,10,7,7,2,0,1
8102,2,96,0,0,61,1260.524994,0,0.003226,131.504044,0,8,1,10,3,5,2,1,1
1690,0,0,0,0,3,88.5,0,0.033333,0,0,8,5,10,0,12,2,1,0
4059,0,0,0,0,40,2426.266667,0.004878,0.022967,0,0,8,1,10,5,15,2,0,0
7653,2,132,0,0,6,1564,0.044444,0.066667,0,0,2,5,10,5,14,2,0,0
1011,3,509.666667,0,0,19,976.338235,0,0.010455,23.621591,0,2,3,3,0,4,2,1,1
5664,2,86,0,0,36,1720.416667,0,0.009951,0,0.2,2,1,4,2,8,2,0,0
4489,4,379.5,0,0,188,8618.031872,0.003454,0.019766,0,0,8,1,10,0,4,2,0,0
331,6,754.533333,0,0,8,749.233333,0,0.008974,0,0,8,5,10,6,8,2,0,0
2325,14,337.58,0,0,29,443.5,0,0.027027,0,0,7,1,10,0,12,2,0,0
7342,0,0,0,0,31,641.655892,0,0.005376,60.044729,0,6,3,3,2,4,1,0,1
4041,1,18,0,0,24,1571,0,0.016667,0,0,1,1,10,5,12,2,0,0
5653,8,121.666667,2,62,30,1688.72619,0,0.011765,15.084882,0,2,1,10,6,4,2,0,1
3593,0,0,2,75.5,109,4008.578283,0.003003,0.018998,0,0,8,1,10,0,4,2,0,1
7128,1,11.5,1,94,98,6212.779517,0.024163,0.033992,0,0,8,5,10,2,5,2,1,0
6430,3,65,0,0,29,386.262121,0,0.000667,0,0,8,4,10,4,4,0,0,0
6689,0,0,0,0,17,887.833333,0.00625,0.040625,0,0,2,1,1,6,12,2,0,0
6686,5,211.05,0,0,75,3275.113333,0,0.009825,29.611513,0,5,0,3,0,12,2,0,1
7281,3,117.8,0,0,62,2032.39696,0.005231,0.018814,0,0,6,5,10,1,7,2,0,0
6856,0,0,0,0,2,9,0,0.1,0,0,9,1,10,0,12,2,0,0
7645,1,5.5,0,0,103,1955.168685,0.015359,0.037057,0,0,3,1,10,4,14,2,1,0
8561,0,0,0,0,2,15,0,0.1,0,0,9,1,10,4,8,2,0,0
4591,5,106,0,0,111,8684.983333,0.002679,0.019613,3.696136,0,9,1,10,6,8,2,0,0
4600,0,0,0,0,15,598.6,0,0.033333,0,0,4,1,10,0,4,2,0,0
8513,5,176.25,0,0,13,1183.05,0,0.0375,0,0,9,1,10,0,4,2,0,0
2204,0,0,0,0,11,689.991667,0,0.026667,0,0,8,5,10,6,2,2,0,0
2733,0,0,0,0,47,2032.272727,0.017021,0.023877,0,0,8,5,10,3,8,2,1,0
3371,4,588.297222,0,0,13,631.06746,0.007059,0.033529,0,0,8,1,2,3,4,2,0,0
6756,2,32.5,0,0,19,423.816667,0.005952,0.039105,0,0,1,5,10,0,12,2,0,0
3263,0,0,0,0,15,216,0.02381,0.066667,0,1,2,1,10,1,8,2,1,0
5444,4,226,0,0,81,4836.486905,0.002381,0.010714,5.3123,0,8,1,10,0,4,2,0,1
1481,0,0,0,0,4,110,0,0.05,0,0,2,1,1,6,8,2,0,0
3347,0,0,0,0,16,690.313333,0.028571,0.057143,0,0,7,1,10,0,8,2,0,0
736,0,0,1,31,41,1678.733333,0.01,0.013333,0,0,2,5,10,5,2,2,0,0
6166,1,28,0,0,8,290,0,0.01,0,0,1,1,10,0,4,2,0,0
2456,0,0,0,0,4,1111,0,0.05,0,0,1,0,7,0,8,2,0,0
3219,5,163,0,0,5,25,0.02,0.04,0,0,7,1,10,5,18,1,1,0
25,1,5.066667,0,0,32,441.604545,0,0.00625,0,0,6,1,10,1,12,1,0,0
1608,1,1566.6,0,0,34,2256.74954,0,0.00025,0,0,7,1,10,6,4,2,0,0
8580,5,193,1,13,66,2049.458471,0.00449,0.012765,29.458151,0,1,5,10,6,8,2,1,0
2387,2,48.5,0,0,77,1069.97381,0.002532,0.012466,0,0,9,1,10,6,4,2,0,0
2849,0,0,0,0,27,925.333333,0.003704,0.025926,0,0.6,0,0,3,6,12,2,0,0
1931,4,298,1,0,14,625,0,0.0125,0,0,2,3,3,1,4,1,0,0
1542,9,179.453333,7,277.633333,37,829.187143,0.002326,0.007674,9.098216,0,8,1,10,6,4,2,1,0
1652,4,129.416667,3,62,43,1770.625,0.004255,0.015154,0,0,1,1,7,1,4,2,0,0
5716,10,363.333333,0,0,59,2012.900794,0.001538,0.011431,54.657149,0,2,3,7,0,7,2,0,0
7717,0,0,0,0,6,106,0.1,0.116667,0,0,1,5,10,0,8,2,1,0
5461,0,0,0,0,1,0,0.2,0.2,0,0,1,3,3,3,4,2,1,0
2649,1,47.4,0,0,6,146.4,0.022222,0.062963,29.658804,0,7,1,10,0,4,2,0,0
4303,3,73.5,8,376.333333,42,986.516667,0.019935,0.031114,0,0,2,5,10,0,8,2,1,0
8897,3,26,0,0,19,576.083333,0.009091,0.018182,30.650455,0,1,1,10,5,8,2,1,1
6532,1,42,1,47,36,1994.5,0.012222,0.026587,0,0,2,1,10,3,7,2,0,0
1216,0,0,0,0,18,689.666667,0.023529,0.030392,0,0,2,1,10,3,2,2,1,0
285,0,0,0,0,11,782.5,0,0.01,0,0,9,3,3,6,4,1,0,0
6224,1,12,0,0,99,4097.708838,0.002062,0.013746,0,0,8,1,10,6,4,2,0,0
5287,3,173.944444,0,0,14,890.527778,0,0.028571,52.741776,0,9,0,7,8,5,2,0,1
7057,2,37.2,0,0,22,295.033333,0,0.008333,0,0,8,1,1,6,4,1,0,0
1033,1,4,0,0,37,1828.375,0,0.013889,8.258089,0,8,0,3,5,12,2,0,1
4865,0,0,0,0,3,23,0.066667,0.1,0,0.6,2,5,10,0,12,2,0,0
6729,4,162,3,75.5,4,158.5,0,0.016667,0,0,1,1,1,0,5,2,0,0
6596,3,67,0,0,5,141.2,0,0.008333,0,0,7,5,10,3,8,1,0,0
151,9,169.5,2,724,31,706.983766,0.005714,0.023762,0,0,2,3,3,0,8,2,0,0
2497,3,97.75,1,46.5,12,257.416667,0.006667,0.027111,0,0,8,5,10,1,12,2,0,0
8616,3,13.733333,1,2,27,407.683333,0.006667,0.011556,0,0,4,1,10,0,7,2,0,1
2398,0,0,0,0,20,2065.15,0.005,0.034444,0,0.8,2,3,3,0,12,2,0,0
7703,0,0,0,0,32,791.916667,0.0125,0.025521,0,0,8,5,10,2,4,2,0,0
5969,1,77,0,0,9,312,0,0.044444,0,0,1,3,3,6,12,1,1,0
7165,0,0,0,0,23,363.5,0,0.013043,0,0.8,2,1,10,5,8,2,0,0
8091,1,32.2,0,0,32,396.471429,0.021212,0.050689,0,0,4,3,3,5,12,2,1,0
3239,0,0,0,0,1,12,0,0.1,0,0,2,3,3,2,8,2,1,0
7613,1,0,0,0,21,658.25,0.035498,0.057483,0,0,8,5,10,8,14,2,0,0
3890,5,249.8,2,50,229,8866.167386,0.007144,0.024304,0,0,8,1,10,0,8,2,0,0
7159,0,0,0,0,3,60,0,0.066667,0,0,9,3,3,3,4,0,0,0
6341,3,67.5,0,0,30,761.75,0,0.015054,19.314251,0,9,1,1,0,8,2,1,1
7049,3,90.5,0,0,15,369.5,0,0.025,0,0,8,5,10,5,4,1,1,0
5257,5,68.014286,1,21.2,63,1033.206667,0,0.009069,0,0,5,1,10,5,4,2,0,0
93,2,107.4,2,96.7,32,833.325,0.02451,0.035882,0,0,4,5,10,2,8,2,0,1
1788,0,0,0,0,23,480.916667,0.017391,0.032609,0,0,9,0,10,0,4,2,0,0
5568,2,13,0,0,23,441,0.066667,0.101449,0,0,8,1,10,0,8,2,0,0
3355,0,0,0,0,14,2530.5,0.014286,0.052381,0,0.6,2,1,10,4,12,2,0,0
5378,10,1559.75,1,7,41,1663.761905,0.004348,0.015942,13.634633,0,1,3,3,0,4,2,0,1
7492,1,81.6,0,0,10,107.2,0.018182,0.027273,0,0,7,1,10,6,18,2,0,0
7065,2,0,0,0,3,52,0.1,0.111111,0,0,2,3,10,0,2,2,1,0
6884,1,116,0,0,22,1245.6,0.008696,0.030435,27.81913,0,2,3,3,6,7,2,1,1
2793,13,345.016667,0,0,90,1816.555008,0,0.004861,86.310343,0,5,0,10,6,7,2,0,0
7192,1,9,1,29.5,23,1157.583333,0.007692,0.053846,0,0,8,1,10,3,4,2,0,0
5167,0,0,0,0,4,331,0.05,0.1,0,0,1,1,10,0,8,2,0,0
7024,11,494.533333,0,0,33,2070.616667,0,0.020721,9.581162,0,8,1,7,0,12,2,0,1
2394,2,248.5,5,192.25,9,1176.5,0,0.0125,0,0,9,3,3,6,4,1,0,0
8359,0,0,0,0,10,383,0,0.05,0,0,8,1,10,4,4,1,1,0
3924,0,0,0,0,15,1639.5,0.025,0.06875,0,0.8,2,1,10,0,14,2,0,0
4008,0,0,0,0,2,46.5,0.1,0.1,0,0,8,1,10,6,8,2,0,0
1047,0,0,0,0,9,348.75,0,0.02963,0,0,9,1,7,0,8,2,0,0
4836,3,109,0,0,70,2002.25,0,0.004167,0,0,8,1,10,0,4,1,0,0
2966,2,107.333333,0,0,8,224,0,0.01,0,0,1,3,10,3,4,2,1,0
4963,0,0,0,0,12,402.6,0,0.008333,0,0,7,1,10,6,7,2,0,0
8602,0,0,0,0,9,275.166667,0.022222,0.033333,0,0,8,5,10,0,14,2,0,0
5348,0,0,0,0,2,14,0,0.1,0,0.2,2,5,10,6,8,2,0,0
5270,0,0,0,0,1,0,0.2,0.2,0,0,2,3,3,0,12,2,1,0
134,2,9.5,0,0,18,529.702381,0,0.005263,0,0,1,1,10,2,4,2,1,0
3548,0,0,0,0,24,676.166667,0,0.008333,2.705833,0,2,1,10,1,7,2,1,1
8598,5,58.285714,1,685.25,177,4041.734915,0.002247,0.01076,9.419346,0,8,1,10,0,4,2,0,0
8493,14,128.809524,2,41.6,37,1584.770476,0.009302,0.029296,0,0,7,1,10,0,4,2,0,0
7169,2,58,5,115,71,1563.930952,0.006579,0.017193,0,0.8,2,5,10,0,7,2,0,0
132,1,13.833333,1,0,200,8336.039583,0.004208,0.017598,3.730318,0,8,1,7,2,8,2,0,1
5825,2,33,0,0,91,2023.75,0.004731,0.018752,0,0,8,1,10,6,12,2,0,0
3332,0,0,0,0,1,0,0.2,0.2,0,0,8,1,10,4,8,2,0,0
4712,0,0,0,0,39,2808.666667,0,0.010256,0,0,1,1,10,0,5,2,0,0
7984,1,5,0,0,41,764.133333,0,0.014444,0,0,3,1,10,0,7,2,0,0
5139,5,119.15,0,0,17,457.233333,0,0.007407,0,0,2,5,10,6,4,2,0,0
6740,0,0,0,0,3,70,0,0.066667,0,0,8,3,3,5,4,1,1,0
885,0,0,1,0,45,1165.84,0,0.034043,7.19882,0,7,1,10,8,8,2,0,1
5959,0,0,0,0,13,737.166667,0.038462,0.084615,0,0,8,5,10,6,14,2,0,0
548,0,0,0,0,1,0,0.2,0.2,0,0,1,5,10,6,8,2,0,0
1424,0,0,0,0,18,217,0.005556,0.031481,0,0.8,2,3,3,0,8,2,0,0
5904,0,0,0,0,26,2553.625,0.015385,0.029487,0,0,8,1,10,6,11,2,0,0
2539,2,40.5,0,0,133,4815.701606,0.003731,0.011738,8.969448,0,8,1,10,6,8,2,0,1
4469,3,62.5,0,0,46,1048.107143,0.004,0.013,20.884143,0,9,1,10,6,4,2,0,1
4075,4,38,0,0,6,107,0.006061,0.042424,0,1,2,1,8,5,4,2,1,0
6933,7,149.916667,0,0,31,1539.791667,0,0.011728,19.1105,0,2,1,10,2,4,2,0,0
180,3,119,0,0,6,197.5,0.022222,0.022222,0,1,2,7,10,6,4,1,1,0
3926,0,0,2,21,12,144.5,0.014286,0.05,0,0,9,1,10,5,8,2,0,0
8094,5,74.25,2,84,37,1599.083333,0,0.006579,0,0,1,1,10,2,8,2,0,0
7753,2,31.2,2,468.4,15,1388,0.003704,0.063333,12.13602,0,4,1,10,8,12,2,1,0
3162,1,10,3,47.666667,34,944.297619,0,0.0125,0,0,2,1,10,6,2,2,0,0
3225,9,219.25,2,31,18,374.380952,0,0.007667,37.6992,0,2,3,3,0,3,1,0,0
4071,0,0,0,0,1,0,0.2,0.2,0,0,0,3,3,6,12,2,0,0
8637,4,13.619048,0,0,27,520.333333,0,0.020323,8.497935,0,1,5,10,2,4,2,1,0
4762,0,0,0,0,33,2193.541667,0,0.008602,0,0,8,1,10,5,2,2,0,0
1764,0,0,1,55,38,1377.409524,0.000877,0.01886,0,0,2,1,10,5,7,2,0,0
3969,0,0,2,246.5,52,1838.85,0.003704,0.014506,0,0,9,1,6,6,4,1,0,0
3324,4,12,0,0,28,580.65,0,0.016667,0,0,4,3,10,0,7,2,0,0
3916,3,1499.571429,1,186,31,2905.943651,0,0.010215,0,0,1,1,8,3,8,2,0,0
3201,14,160.111539,6,1079.833333,154,7405.360281,0.004924,0.021453,8.533928,0,8,0,3,2,8,2,0,1
3288,1,17.6,0,0,12,1192.866667,0,0.019231,0,0,6,1,10,0,12,2,0,0
39,0,0,0,0,3,54.5,0,0.066667,0,0.6,2,1,1,6,4,2,0,0
